engine_id,cycle,temp_inlet,temp_lpc,temp_hpc,fan_speed,pressure_static,pressure_lpc,fuel_flow,label
62,38,642.24,1590.42,1413.17,553.03,47.83,520.72,8.4496,0
62,39,642.79,1594.87,1414.58,553.8,47.78,521.03,8.4785,0
62,40,643.09,1590.73,1404.55,553.29,47.73,521.36,8.4408,0
62,41,642.24,1596.1,1406.87,553.31,47.76,521.34,8.4444,0
62,42,642.51,1596.25,1407.3,553.49,47.59,521.52,8.442,0
62,43,643.39,1584.8,1409.41,552.97,47.53,521.22,8.4477,0
62,44,642.64,1593.48,1409.52,554.17,47.63,521.57,8.4407,0
62,45,642.69,1586.3,1409.73,553.62,47.47,521.52,8.4485,0
62,46,643.05,1596.44,1410.74,553.58,47.55,520.98,8.468,0
62,47,642.51,1595.96,1413.37,553.01,47.62,521.19,8.4528,0
62,48,642.34,1593.0,1410.81,554.08,47.44,520.99,8.463,0
62,49,643.12,1582.68,1416.11,552.94,47.53,521.22,8.424,0
62,50,642.4,1580.85,1414.34,553.18,47.55,521.41,8.4255,0
62,51,642.5,1586.58,1412.15,553.54,47.55,521.33,8.4696,0
62,52,642.83,1584.12,1408.3,553.08,47.67,521.12,8.4263,0
62,53,642.67,1592.03,1400.45,553.63,47.78,521.63,8.4582,0
62,54,642.91,1590.54,1402.89,553.11,47.63,521.17,8.421,0
62,55,643.17,1597.46,1411.69,552.85,47.54,520.97,8.4886,0
62,56,642.62,1597.66,1413.29,553.01,47.6,521.32,8.4613,0
62,57,642.59,1592.83,1411.37,552.52,47.61,521.0,8.449,0
62,58,643.42,1591.58,1414.19,553.43,47.63,521.24,8.4351,0
62,59,642.67,1590.46,1414.86,553.0,47.69,521.22,8.4566,0
62,60,642.48,1590.01,1400.12,552.69,47.6,521.44,8.4901,0
62,61,642.64,1599.65,1411.67,553.28,47.68,521.01,8.4438,0
62,62,641.87,1592.34,1407.17,552.88,47.67,520.87,8.4641,0
62,63,642.95,1595.39,1406.49,553.11,47.77,520.94,8.4213,0
62,64,642.85,1589.33,1408.97,553.73,47.61,521.0,8.4675,0
62,65,642.76,1586.38,1409.1,553.12,47.62,521.21,8.4293,0
62,66,642.88,1590.08,1411.81,553.46,47.67,521.14,8.4345,0
62,67,643.3,1589.33,1414.17,553.59,47.75,521.67,8.4754,0
62,68,642.67,1586.54,1409.61,553.43,47.52,521.12,8.4254,0
62,69,642.97,1600.87,1410.2,553.3,47.61,520.79,8.4403,0
62,70,642.73,1599.06,1404.95,553.53,47.56,520.91,8.4668,0
62,71,643.33,1588.17,1406.7,553.55,47.52,520.92,8.4382,0
62,72,643.05,1592.31,1416.16,552.58,47.67,521.2,8.4809,0
62,73,642.06,1590.58,1412.89,552.58,47.72,521.11,8.4307,0
62,74,642.77,1591.98,1414.85,553.09,47.58,521.05,8.483,0
62,75,642.95,1589.64,1413.87,552.5,47.64,521.58,8.4544,0
62,76,643.06,1593.76,1412.05,552.44,47.61,521.18,8.4648,0
62,77,642.88,1589.94,1416.65,553.35,47.56,521.86,8.4294,0
62,78,643.39,1587.9,1409.14,552.79,47.6,521.44,8.4233,0
62,79,642.51,1587.18,1411.4,552.17,47.81,521.48,8.4046,0
62,80,642.85,1591.43,1418.28,553.45,47.69,521.12,8.4469,0
62,81,642.63,1594.07,1413.66,552.72,47.64,521.38,8.4431,0
62,82,642.62,1598.45,1413.04,553.37,47.62,520.89,8.4292,0
62,83,642.22,1591.26,1413.15,553.92,47.57,521.14,8.4564,0
62,84,642.92,1594.76,1410.54,553.96,47.49,521.22,8.4201,0
62,85,642.79,1599.03,1413.38,553.77,47.62,521.38,8.4926,0
62,86,643.22,1589.18,1407.39,553.34,47.56,520.78,8.4522,0
62,87,643.07,1588.57,1419.23,553.19,47.84,520.88,8.4229,0
62,88,642.63,1590.16,1405.56,553.05,47.64,521.57,8.4892,0
62,89,642.72,1586.41,1410.79,553.94,47.74,520.94,8.4431,0
62,90,642.68,1595.35,1408.34,552.05,47.67,520.84,8.4246,0
62,91,642.86,1592.3,1412.59,553.07,47.71,521.04,8.4715,0
62,92,643.39,1595.1,1408.1,553.08,47.78,521.23,8.4626,0
62,93,642.68,1595.48,1405.98,552.8,47.79,520.77,8.4611,0
62,94,643.02,1594.51,1407.31,553.05,47.49,521.31,8.4598,0
62,95,642.98,1598.53,1411.22,552.81,47.53,521.12,8.4947,0
62,96,642.76,1592.77,1416.87,553.19,47.68,521.08,8.4399,0
62,97,642.67,1595.83,1418.07,552.97,47.7,520.66,8.4954,0
62,98,642.52,1589.76,1409.98,553.35,47.77,521.13,8.4606,0
62,99,642.78,1594.26,1415.34,553.14,47.64,520.81,8.4749,0
62,100,642.75,1599.32,1410.55,552.84,47.71,521.08,8.4475,0
62,101,643.1,1597.38,1414.79,553.15,47.62,521.34,8.4636,0
62,102,642.6,1592.13,1412.29,553.49,47.64,521.26,8.4713,0
62,103,643.45,1590.9,1415.37,552.46,47.84,521.66,8.4578,0
62,104,642.66,1586.58,1417.13,553.28,47.74,520.96,8.4525,0
62,105,642.6,1594.29,1413.35,552.46,47.7,520.86,8.4252,0
62,106,643.1,1591.36,1412.83,552.96,47.55,520.81,8.4609,0
62,107,643.1,1593.23,1411.13,553.42,47.55,521.2,8.4787,0
62,108,642.81,1590.27,1407.61,553.2,47.66,520.64,8.4736,0
62,109,643.17,1596.08,1414.77,553.2,47.78,521.2,8.4604,0
62,110,642.98,1590.93,1417.33,552.7,48.02,521.13,8.4408,0
62,111,643.39,1593.92,1415.12,552.87,47.71,521.25,8.4494,0
62,112,642.51,1592.29,1413.9,552.54,47.8,520.58,8.4403,0
62,113,642.95,1590.52,1414.98,553.04,47.82,520.83,8.484,0
62,114,643.1,1584.61,1414.03,552.93,47.86,520.96,8.4338,0
62,115,642.5,1590.07,1412.89,553.29,47.76,520.59,8.4704,0
62,116,643.27,1591.83,1416.79,553.07,47.67,520.92,8.439,0
62,117,643.28,1595.14,1412.28,551.99,47.63,520.5,8.4645,0
62,118,643.02,1596.58,1416.25,552.5,47.8,520.96,8.4467,0
62,119,642.8,1597.84,1423.39,553.25,47.62,520.5,8.4728,0
62,120,643.0,1592.77,1415.12,552.87,47.75,520.46,8.4501,0
62,121,642.59,1592.77,1417.1,553.25,47.94,521.09,8.444,0
62,122,642.9,1600.17,1416.72,552.67,47.76,521.06,8.4499,0
62,123,643.05,1591.99,1409.42,552.8,47.58,521.26,8.4623,0
62,124,643.28,1595.49,1415.36,552.12,47.76,520.86,8.4633,0
62,125,643.03,1593.71,1418.66,552.4,47.9,520.77,8.4455,0
62,126,643.6,1596.16,1418.26,552.66,47.76,521.02,8.5184,0
62,127,643.36,1589.77,1418.87,552.53,47.83,520.64,8.5125,0
62,128,643.39,1594.36,1418.73,552.38,47.9,520.47,8.4745,0
62,129,643.13,1591.62,1415.35,552.96,47.83,521.01,8.4765,0
62,130,642.75,1587.89,1415.56,552.77,47.73,520.65,8.5065,0
62,131,643.32,1598.59,1424.62,552.38,47.61,520.2,8.4787,0
62,132,642.54,1594.05,1414.36,552.28,47.72,520.75,8.4638,0
62,133,643.41,1591.25,1414.19,552.4,47.74,520.82,8.4303,0
62,134,642.86,1599.92,1413.52,552.86,47.8,520.44,8.4718,0
62,135,642.85,1586.27,1414.56,552.29,47.84,520.22,8.5068,0
62,136,642.52,1592.01,1413.11,552.45,47.92,520.35,8.4873,0
62,137,642.85,1590.56,1411.41,551.97,47.8,520.87,8.4825,0
62,138,643.21,1592.78,1417.85,552.16,47.96,520.51,8.4345,0
62,139,642.88,1598.87,1421.41,551.42,47.61,520.21,8.5034,0
62,140,642.84,1592.96,1424.22,552.3,47.62,520.67,8.4637,0
62,141,643.11,1601.42,1414.9,552.51,47.89,521.06,8.4645,0
62,142,642.76,1585.62,1421.04,552.38,47.75,520.6,8.4868,0
62,143,643.63,1603.86,1420.05,552.21,47.92,520.34,8.527,0
62,144,642.65,1593.37,1419.42,552.16,47.76,520.83,8.5017,0
62,145,643.08,1592.88,1416.1,551.88,47.94,520.41,8.4683,0
62,146,643.09,1599.77,1423.12,553.17,47.81,520.39,8.524,0
62,147,643.43,1600.54,1414.54,551.95,47.95,520.03,8.4974,0
62,148,643.02,1597.38,1418.73,551.66,47.92,520.32,8.4928,0
62,149,642.86,1598.72,1415.52,552.19,47.89,520.63,8.494,0
62,150,643.13,1596.74,1425.08,552.37,47.93,520.67,8.4811,1
62,151,643.17,1602.16,1419.74,551.65,47.94,520.46,8.4941,1
62,152,642.97,1592.93,1420.19,553.1,48.04,520.35,8.4939,1
62,153,643.09,1594.93,1424.44,552.15,47.94,520.1,8.5179,1
62,154,643.6,1598.29,1418.29,551.88,47.82,520.06,8.4769,1
62,155,643.21,1592.44,1422.98,552.41,47.91,520.31,8.5069,1
62,156,643.4,1599.79,1420.36,552.49,48.01,520.37,8.4572,1
62,157,642.99,1595.81,1424.62,552.78,47.91,520.01,8.5332,1
62,158,643.63,1600.27,1415.64,551.99,47.91,520.13,8.4946,1
62,159,643.25,1596.99,1419.18,551.99,47.98,519.76,8.4797,1
62,160,643.74,1597.7,1430.64,551.56,47.94,520.08,8.499,1
62,161,643.48,1604.01,1419.38,551.99,47.85,520.17,8.4967,1
62,162,643.07,1596.57,1421.9,551.56,47.8,520.21,8.4946,1
62,163,643.57,1600.35,1421.51,552.29,48.04,519.97,8.4978,1
62,164,643.65,1600.28,1429.69,551.52,48.09,519.71,8.5167,1
62,165,642.88,1597.62,1421.31,551.43,48.11,520.14,8.4989,1
62,166,643.91,1599.85,1424.66,551.65,48.0,519.76,8.4761,1
62,167,643.09,1594.7,1425.57,551.25,48.06,519.58,8.5092,1
62,168,643.27,1601.12,1424.28,552.38,47.87,519.51,8.4991,1
62,169,642.75,1607.03,1420.12,551.76,48.25,520.12,8.5283,1
62,170,643.72,1598.12,1425.68,551.62,48.29,520.07,8.5269,1
62,171,643.44,1599.43,1424.08,552.14,48.21,520.26,8.5255,1
62,172,643.78,1601.16,1423.58,552.07,48.04,519.63,8.5055,1
62,173,643.67,1601.42,1431.48,552.49,48.12,519.87,8.5266,1
62,174,643.51,1601.38,1425.56,551.09,48.06,519.49,8.5124,1
62,175,643.23,1598.92,1429.41,551.33,48.26,519.81,8.5292,1
62,176,643.37,1600.36,1432.64,551.45,48.01,520.05,8.5216,1
62,177,643.66,1595.0,1424.88,551.84,48.0,519.7,8.5401,1
62,178,643.22,1601.35,1421.8,551.47,48.1,519.81,8.5187,1
62,179,643.54,1603.55,1423.67,550.96,48.27,519.84,8.5452,1
62,180,643.49,1595.1,1427.51,551.09,48.16,519.68,8.5442,1
63,1,642.61,1585.01,1405.59,553.95,47.38,521.24,8.395,0
63,2,642.8,1585.07,1396.99,554.28,47.46,521.77,8.4431,0
63,3,642.55,1600.15,1404.54,553.22,47.52,521.53,8.4368,0
63,4,642.37,1583.64,1399.57,553.79,47.28,522.12,8.4006,0
63,5,642.15,1590.16,1412.41,553.28,47.52,521.46,8.4435,0
63,6,642.26,1588.0,1402.95,553.23,47.53,521.22,8.43,0
63,7,642.9,1592.37,1404.86,553.68,47.39,521.96,8.4151,0
63,8,642.95,1590.26,1404.07,553.02,47.44,521.28,8.4183,0
63,9,642.37,1587.8,1397.96,554.19,47.29,521.19,8.4453,0
63,10,642.32,1586.36,1413.78,553.61,47.46,522.16,8.3979,0
63,11,642.18,1579.97,1407.38,554.16,47.36,522.04,8.4264,0
63,12,642.6,1586.14,1406.98,554.24,47.59,521.7,8.4486,0
63,13,642.63,1586.02,1405.53,553.78,47.29,522.27,8.4231,0
63,14,642.55,1588.64,1407.18,553.89,47.38,521.71,8.4222,0
63,15,642.54,1595.45,1402.24,554.62,47.51,521.8,8.4354,0
63,16,643.16,1588.1,1406.88,553.2,47.6,521.71,8.4311,0
63,17,642.06,1581.34,1408.52,554.39,47.67,521.14,8.4445,0
63,18,642.64,1593.26,1409.26,553.39,47.36,521.17,8.4219,0
63,19,642.76,1584.69,1407.84,553.61,47.31,521.6,8.4443,0
63,20,642.66,1588.4,1397.29,554.14,47.42,522.18,8.4242,0
63,21,642.53,1588.08,1409.94,554.53,47.48,521.35,8.4192,0
63,22,642.23,1579.97,1411.07,553.71,47.45,521.5,8.4302,0
63,23,642.99,1592.95,1401.63,553.78,47.42,521.48,8.4512,0
63,24,642.84,1588.6,1404.91,554.08,47.45,521.46,8.3822,0
63,25,642.55,1583.62,1406.0,554.16,47.46,521.92,8.4381,0
63,26,642.17,1589.3,1408.13,553.69,47.46,521.31,8.4375,0
63,27,642.26,1587.05,1409.2,553.94,47.57,521.74,8.4508,0
63,28,641.95,1587.86,1408.06,552.85,47.39,521.5,8.4557,0
63,29,642.55,1579.07,1398.82,553.74,47.34,521.28,8.442,0
63,30,642.37,1585.54,1410.0,553.75,47.52,522.08,8.4458,0
63,31,642.33,1595.69,1410.76,553.22,47.55,522.31,8.4467,0
63,32,642.74,1592.55,1406.72,554.16,47.47,521.44,8.4228,0
63,33,642.65,1586.61,1400.47,552.91,47.6,521.81,8.409,0
63,34,643.24,1586.18,1409.54,554.34,47.58,521.36,8.4818,0
63,35,642.5,1587.64,1409.16,553.43,47.3,521.63,8.4206,0
63,36,642.76,1585.36,1414.87,553.03,47.56,521.88,8.3808,0
63,37,642.42,1584.89,1401.88,553.96,47.44,522.06,8.3872,0
63,38,642.99,1595.37,1409.91,553.93,47.52,521.9,8.4208,0
63,39,642.25,1587.72,1403.99,553.5,47.53,521.23,8.4108,0
63,40,642.31,1582.4,1404.36,553.43,47.41,521.63,8.4628,0
63,41,642.21,1585.67,1409.05,553.23,47.39,521.56,8.4119,0
63,42,641.93,1575.0,1408.74,553.75,47.49,521.53,8.4298,0
63,43,643.23,1587.99,1403.78,553.32,47.45,521.86,8.4211,0
63,44,642.51,1582.46,1402.64,553.46,47.37,521.69,8.3958,0
63,45,642.95,1598.14,1405.24,554.37,47.41,521.42,8.4157,0
63,46,642.8,1591.24,1405.02,553.57,47.53,521.44,8.4361,0
63,47,642.6,1586.08,1406.3,553.84,47.48,521.57,8.4019,0
63,48,642.13,1581.25,1403.47,553.66,47.57,522.15,8.431,0
63,49,642.82,1583.45,1401.34,553.11,47.37,521.51,8.4857,0
63,50,642.45,1588.4,1407.39,554.3,47.61,521.6,8.4788,0
63,51,642.08,1589.83,1407.12,552.87,47.35,521.87,8.4131,0
63,52,642.21,1588.31,1401.69,553.75,47.54,521.83,8.4467,0
63,53,642.83,1585.62,1408.63,553.78,47.5,521.87,8.4396,0
63,54,642.07,1593.8,1403.69,553.79,47.38,521.73,8.4366,0
63,55,641.99,1591.21,1405.3,553.29,47.27,521.77,8.3903,0
63,56,642.82,1593.11,1412.3,554.13,47.57,521.28,8.4012,0
63,57,642.63,1591.94,1405.69,553.15,47.45,521.94,8.4288,0
63,58,643.01,1585.3,1407.32,554.12,47.59,521.6,8.4326,0
63,59,642.2,1591.51,1400.91,554.24,47.27,521.51,8.4285,0
63,60,642.61,1590.24,1417.57,553.59,47.47,521.73,8.4193,0
63,61,642.48,1584.18,1409.68,553.54,47.4,521.35,8.4483,0
63,62,642.49,1595.49,1407.12,553.06,47.59,521.41,8.415,0
63,63,642.69,1590.95,1412.99,553.03,47.48,521.06,8.4612,0
63,64,642.56,1590.49,1406.18,552.88,47.48,521.08,8.4293,0
63,65,642.54,1588.54,1407.06,553.54,47.68,521.44,8.4513,0
63,66,642.53,1594.99,1408.08,552.99,47.49,521.01,8.4491,0
63,67,642.39,1583.66,1410.4,553.63,47.56,521.28,8.4512,0
63,68,642.41,1584.2,1405.9,553.79,47.56,521.61,8.4076,0
63,69,642.34,1589.76,1406.41,554.12,47.49,521.47,8.4493,0
63,70,643.03,1596.95,1405.36,553.69,47.65,521.97,8.4342,0
63,71,642.4,1591.61,1408.79,553.73,47.43,521.6,8.4243,0
63,72,642.37,1593.96,1409.63,553.82,47.55,521.63,8.4078,0
63,73,642.55,1588.89,1409.39,552.81,47.39,522.06,8.4392,0
63,74,642.74,1598.76,1403.81,553.61,47.5,521.59,8.4559,0
63,75,642.22,1594.91,1407.94,553.78,47.6,521.47,8.4538,0
63,76,642.54,1595.64,1407.83,553.75,47.56,521.84,8.427,0
63,77,642.2,1584.1,1404.65,553.97,47.4,521.95,8.438,0
63,78,642.13,1594.0,1403.51,554.17,47.6,521.71,8.4358,0
63,79,642.64,1587.46,1406.33,553.7,47.36,521.43,8.4273,0
63,80,642.82,1587.87,1403.56,552.75,47.41,521.61,8.4179,0
63,81,643.47,1599.49,1412.56,553.26,47.58,521.42,8.4364,0
63,82,642.92,1587.75,1409.02,553.72,47.6,521.06,8.4496,0
63,83,642.49,1590.1,1406.79,553.93,47.45,522.13,8.4271,0
63,84,642.54,1597.47,1412.95,553.03,47.36,521.54,8.3831,0
63,85,642.46,1588.63,1407.49,553.04,47.65,521.33,8.416,0
63,86,643.0,1590.6,1409.38,553.97,47.48,521.7,8.432,0
63,87,642.67,1586.9,1414.92,553.86,47.69,521.49,8.4608,0
63,88,642.38,1585.34,1414.19,553.43,47.56,521.48,8.4378,0
63,89,642.65,1593.33,1402.2,553.57,47.44,521.58,8.4382,0
63,90,642.53,1584.06,1407.81,554.17,47.71,521.53,8.4458,0
63,91,642.84,1592.21,1416.19,553.35,47.78,521.74,8.4384,0
63,92,642.37,1592.27,1408.12,553.74,47.53,521.35,8.4347,0
63,93,642.42,1592.85,1400.04,554.27,47.41,521.93,8.4468,0
63,94,642.4,1588.46,1413.29,554.52,47.53,521.81,8.4077,0
63,95,642.79,1591.82,1411.51,553.84,47.58,521.86,8.4561,0
63,96,642.07,1593.57,1406.57,554.35,47.38,521.63,8.3954,0
63,97,642.48,1592.44,1417.12,553.31,47.64,521.32,8.45,0
63,98,642.66,1587.25,1415.19,552.24,47.54,521.23,8.4804,0
63,99,643.17,1591.83,1411.39,553.33,47.57,521.35,8.4248,0
63,100,642.62,1597.18,1406.09,553.53,47.85,520.85,8.4239,0
63,101,642.59,1593.82,1412.66,553.57,47.55,521.48,8.4319,0
63,102,642.67,1591.63,1404.44,553.73,47.53,521.18,8.4393,0
63,103,642.74,1594.84,1413.8,552.93,47.5,520.87,8.4791,0
63,104,642.27,1595.86,1412.19,553.21,47.67,521.56,8.4389,0
63,105,643.23,1592.0,1415.99,552.65,47.5,521.52,8.4339,0
63,106,642.81,1590.76,1412.18,553.11,47.52,521.75,8.449,0
63,107,642.66,1598.6,1405.06,553.16,47.62,521.28,8.4392,0
63,108,643.05,1591.53,1406.39,553.7,47.52,521.24,8.481,0
63,109,642.51,1584.53,1406.56,553.04,47.47,521.28,8.4587,0
63,110,642.77,1598.25,1413.02,553.62,47.55,521.56,8.4774,0
63,111,642.83,1593.36,1410.94,552.94,47.5,521.07,8.4347,0
63,112,642.68,1597.77,1413.22,553.04,47.72,521.45,8.457,0
63,113,642.98,1590.69,1402.08,553.3,47.35,521.21,8.4685,0
63,114,642.56,1586.7,1405.69,553.78,47.63,521.57,8.4524,0
63,115,642.53,1590.64,1410.05,553.55,47.78,521.37,8.471,0
63,116,642.32,1597.28,1412.79,553.1,47.73,521.18,8.4495,0
63,117,642.7,1588.18,1410.98,552.89,47.46,520.95,8.442,0
63,118,642.94,1595.36,1412.67,552.81,47.59,521.88,8.4542,0
63,119,642.6,1597.6,1409.75,553.3,47.48,520.94,8.4698,0
63,120,642.78,1596.94,1415.19,553.53,47.48,521.81,8.382,0
63,121,642.49,1591.68,1412.84,553.07,47.64,521.01,8.4515,0
63,122,643.03,1589.73,1414.77,552.94,47.69,521.32,8.4373,0
63,123,642.9,1589.53,1413.12,553.18,47.68,521.29,8.4471,0
63,124,642.65,1588.99,1412.93,553.31,47.45,520.81,8.4549,0
63,125,642.79,1598.45,1418.57,553.31,47.71,521.66,8.4563,0
63,126,642.99,1589.62,1418.26,553.22,47.53,520.93,8.4811,0
63,127,642.61,1598.81,1416.13,553.43,47.71,521.35,8.4409,0
63,128,643.03,1593.3,1411.09,552.88,47.64,521.21,8.4566,0
63,129,642.99,1589.17,1410.96,552.82,47.66,521.3,8.4813,0
63,130,642.82,1594.82,1414.9,552.79,47.7,521.43,8.4498,0
63,131,642.62,1598.02,1412.16,553.63,47.74,521.74,8.4284,0
63,132,642.89,1592.84,1416.67,553.49,47.71,520.53,8.4404,0
63,133,642.18,1592.96,1414.35,553.72,47.48,521.2,8.4668,0
63,134,642.78,1588.95,1412.85,552.99,47.57,521.11,8.486,0
63,135,643.12,1592.74,1417.03,553.12,47.77,520.96,8.4636,0
63,136,642.83,1601.89,1410.86,552.98,47.67,520.75,8.4762,0
63,137,643.01,1600.14,1416.51,552.8,47.67,520.82,8.4866,0
63,138,642.59,1589.85,1413.63,552.9,47.79,521.07,8.4804,0
63,139,643.29,1593.63,1415.81,552.33,47.58,521.19,8.4635,0
63,140,642.9,1590.76,1420.81,553.18,47.8,521.06,8.4546,0
63,141,642.44,1591.89,1416.71,553.19,47.84,520.94,8.4778,0
63,142,643.03,1597.29,1412.0,551.68,47.76,520.93,8.4396,0
63,143,642.55,1594.19,1416.18,552.38,47.72,520.76,8.4869,0
63,144,643.38,1602.12,1423.84,551.9,47.68,521.04,8.4674,1
63,145,643.25,1594.31,1413.21,552.74,47.89,520.83,8.4765,1
63,146,642.95,1595.82,1413.81,553.35,47.93,521.4,8.4991,1
63,147,643.01,1597.83,1421.38,553.21,47.89,520.53,8.4962,1
63,148,643.3,1599.72,1420.64,552.57,47.81,521.48,8.4631,1
63,149,643.31,1592.92,1413.1,552.99,47.86,520.98,8.4539,1
63,150,643.02,1597.29,1417.41,552.3,47.69,521.51,8.5109,1
63,151,642.6,1603.26,1420.86,551.69,47.71,521.02,8.4479,1
63,152,643.21,1601.95,1423.41,551.98,47.63,520.95,8.4493,1
63,153,642.92,1594.72,1414.98,552.98,47.65,521.28,8.4645,1
63,154,643.05,1597.51,1418.06,553.2,47.83,520.8,8.4902,1
63,155,643.02,1598.22,1409.55,552.93,47.92,520.55,8.4941,1
63,156,643.52,1603.83,1423.34,552.92,47.84,520.52,8.5023,1
63,157,643.09,1600.75,1417.32,552.55,47.9,520.57,8.5097,1
63,158,642.83,1599.06,1417.34,552.4,47.83,520.59,8.4647,1
63,159,643.17,1598.19,1421.02,552.26,47.97,520.65,8.4843,1
63,160,643.34,1594.61,1417.29,552.03,47.95,520.47,8.4562,1
63,161,643.28,1597.21,1424.47,552.92,48.01,521.35,8.472,1
63,162,643.08,1602.01,1420.81,551.77,47.7,520.62,8.5191,1
63,163,643.39,1604.5,1418.66,551.81,48.03,520.56,8.481,1
63,164,643.98,1594.28,1419.49,552.34,47.83,520.64,8.5034,1
63,165,643.11,1602.24,1431.99,551.34,47.93,520.33,8.5004,1
63,166,643.73,1600.61,1420.36,552.16,47.83,519.97,8.537,1
63,167,643.86,1603.43,1421.77,552.17,47.96,520.34,8.5279,1
63,168,643.82,1607.15,1427.47,552.5,47.9,520.48,8.5061,1
63,169,643.06,1599.04,1426.49,552.1,48.17,520.64,8.5356,1
63,170,643.4,1609.06,1426.65,551.95,48.12,519.67,8.4922,1
63,171,643.52,1599.89,1436.27,552.11,48.02,520.16,8.5109,1
63,172,643.24,1604.96,1426.43,551.23,48.17,520.47,8.5118,1
63,173,643.86,1605.08,1432.1,551.54,48.28,519.97,8.5099,1
63,174,643.43,1603.87,1424.72,551.7,48.21,520.16,8.5265,1
64,1,642.36,1586.12,1408.33,553.72,47.36,522.38,8.4304,0
64,2,642.88,1581.13,1411.2,554.33,47.34,521.81,8.4046,0
64,3,642.4,1588.42,1398.31,554.17,47.49,521.78,8.4201,0
64,4,642.09,1592.03,1402.35,553.62,47.31,522.07,8.4306,0
64,5,642.08,1593.79,1409.68,553.6,47.48,522.14,8.4214,0
64,6,642.41,1584.39,1398.68,553.67,47.47,521.74,8.4229,0
64,7,642.67,1588.0,1402.33,554.02,47.42,522.39,8.4504,0
64,8,642.92,1585.98,1403.88,553.77,47.46,522.1,8.4096,0
64,9,642.58,1584.6,1403.35,553.59,47.44,521.75,8.4512,0
64,10,642.05,1589.08,1400.76,553.58,47.46,521.95,8.4355,0
64,11,642.73,1586.57,1403.66,554.32,47.16,521.91,8.4122,0
64,12,642.21,1587.6,1405.13,553.58,47.32,521.45,8.4069,0
64,13,643.21,1591.73,1406.05,553.56,47.3,521.24,8.3911,0
64,14,642.44,1587.32,1407.95,554.05,47.2,521.57,8.4282,0
64,15,642.21,1588.68,1406.99,554.05,47.46,521.99,8.4026,0
64,16,641.91,1587.52,1408.94,554.21,47.33,521.82,8.4365,0
64,17,641.54,1583.34,1404.85,553.45,47.47,521.52,8.3864,0
64,18,642.7,1588.04,1403.62,553.6,47.5,522.21,8.4421,0
64,19,642.52,1583.21,1403.95,553.88,47.49,521.69,8.4335,0
64,20,642.55,1592.9,1402.36,553.21,47.47,522.03,8.4575,0
64,21,642.99,1584.23,1399.48,553.32,47.4,521.58,8.4267,0
64,22,642.36,1592.92,1408.15,553.25,47.45,521.44,8.3941,0
64,23,643.49,1590.75,1404.34,553.52,47.47,522.13,8.4454,0
64,24,642.5,1589.22,1404.82,554.45,47.46,521.86,8.4462,0
64,25,642.41,1588.52,1407.61,554.6,47.36,521.79,8.4296,0
64,26,642.23,1585.5,1401.43,553.54,47.44,521.75,8.3796,0
64,27,642.65,1591.62,1410.3,553.97,47.52,521.96,8.4304,0
64,28,642.18,1591.39,1400.18,554.0,47.42,521.5,8.4295,0
64,29,642.3,1589.93,1408.05,553.43,47.58,522.02,8.4545,0
64,30,641.91,1595.94,1410.51,553.14,47.49,521.65,8.4513,0
64,31,642.17,1586.6,1404.97,553.58,47.45,521.64,8.4456,0
64,32,642.48,1586.13,1408.83,553.77,47.37,521.53,8.4394,0
64,33,642.92,1589.38,1403.15,553.69,47.56,521.86,8.3924,0
64,34,642.73,1589.62,1404.77,554.66,47.34,521.69,8.4376,0
64,35,642.39,1588.65,1408.47,554.06,47.53,521.79,8.4336,0
64,36,641.99,1595.28,1401.76,553.41,47.3,521.59,8.4127,0
64,37,642.3,1582.82,1399.7,553.55,47.38,521.89,8.4114,0
64,38,642.61,1584.92,1405.8,554.12,47.24,521.36,8.4566,0
64,39,642.5,1588.5,1411.84,553.53,47.38,521.81,8.4361,0
64,40,642.57,1591.54,1401.89,554.0,47.3,521.5,8.4176,0
64,41,642.25,1590.18,1404.56,553.19,47.57,521.9,8.3974,0
64,42,642.56,1586.53,1401.27,553.52,47.37,521.15,8.4009,0
64,43,642.67,1588.24,1409.04,554.23,47.38,521.62,8.3979,0
64,44,642.26,1588.9,1405.53,553.55,47.4,521.24,8.4176,0
64,45,642.46,1590.21,1408.07,554.18,47.57,521.25,8.448,0
64,46,643.28,1583.66,1400.05,553.84,47.42,521.82,8.4413,0
64,47,642.41,1590.62,1404.87,553.85,47.43,521.91,8.4175,0
64,48,642.8,1589.78,1407.41,553.55,47.44,521.7,8.4171,0
64,49,642.42,1592.98,1414.69,553.66,47.36,522.19,8.4186,0
64,50,641.89,1593.29,1404.3,554.32,47.28,522.26,8.4607,0
64,51,642.99,1592.33,1406.84,554.25,47.26,521.55,8.4161,0
64,52,642.61,1592.55,1401.18,554.18,47.47,521.81,8.3978,0
64,53,642.57,1583.63,1405.13,553.25,47.42,521.13,8.4028,0
64,54,642.58,1591.98,1405.95,554.2,47.43,521.44,8.4159,0
64,55,642.78,1580.51,1401.15,554.06,47.46,522.07,8.4382,0
64,56,642.22,1585.86,1412.51,553.79,47.35,521.63,8.4451,0
64,57,642.51,1583.48,1412.54,553.43,47.42,521.31,8.4219,0
64,58,642.92,1589.47,1403.94,553.61,47.55,521.39,8.4199,0
64,59,642.28,1585.01,1408.74,553.78,47.39,521.51,8.4334,0
64,60,642.36,1587.34,1398.98,553.45,47.51,521.36,8.4442,0
